time.stamp,u   ,v   ,w   ,t   ,q   ,c
 3052.10, -1.00, -1.69, -0.07, 29.40,1237.8765,  22.9366
 3052.20, -1.09, -1.88,  0.50, 29.29,1237.1074,  22.9537
 3052.30, -1.21, -1.81,  0.09, 29.07,1225.8278,  22.9989
 3052.40, -1.19, -1.57, -0.07, 29.32,1219.9316,  23.0294
 3052.50, -1.14, -1.84,  0.06, 29.22,1246.7635,  22.9488
 3052.60, -1.03, -1.99, -0.06, 29.57,1243.0891,  22.9659
 3052.70, -1.19, -2.12,  0.02, 29.88,1230.3568,  23.0013
 3052.80, -1.31, -2.30,  0.02, 29.67,1232.5785,  22.9818
 3052.90, -1.29, -2.23,  0.20, 29.63,1225.5714,  22.9964
 3053.00, -1.54, -2.28, -0.02, 29.67,1229.9294,  22.9720
 3053.10, -1.54, -2.76,  0.38, 29.57,1238.2184,  22.9293
 3053.20, -1.62, -2.58,  0.57, 29.50,1232.1512,  22.9720
 3053.30, -1.59, -2.82,  0.58, 29.53,1238.9020,  22.9329
 3053.40, -1.71, -2.39,  0.57, 29.22,1235.7402,  22.9574
 3053.50, -1.55, -2.46,  0.63, 29.49,1238.5602,  22.9513
 3053.60, -1.56, -2.39,  0.57, 29.59,1240.3546,  22.9439
 3053.70, -1.55, -2.35,  0.34, 29.49,1240.9528,  22.9403
 3053.80, -1.36, -2.13,  0.51, 29.53,1241.1237,  22.9439
 3053.90, -1.65, -1.81,  0.53, 29.46,1238.6456,  22.9488
 3054.00, -1.83, -1.70,  0.34, 29.03,1235.1421,  22.9720
 3054.10, -1.96, -1.59,  0.37, 29.17,1234.8003,  22.9635
 3054.20, -1.86, -1.46,  0.40, 29.11,1234.7148,  22.9574
 3054.30, -2.25, -1.52,  0.19, 29.64,1234.1167,  22.9757
 3054.40, -1.76, -1.48,  0.46, 29.54,1224.6315,  23.0379
 3054.50, -1.53, -1.60,  0.65, 29.28,1227.2805,  23.0196
 3054.60, -1.28, -1.57,  0.77, 29.39,1233.7748,  22.9830
 3054.70, -1.62, -1.25,  0.57, 29.29,1242.5764,  22.9452
 3054.80, -1.82, -1.33,  0.57, 29.54,1244.3708,  22.9391
 3054.90, -1.47, -1.52,  0.48, 29.45,1253.7705,  22.9073
 3055.00, -1.51, -1.58,  0.63, 29.46,1257.2740,  22.8927
 3055.10, -1.98, -2.05,  0.32, 28.90,1255.2233,  22.9061
 3055.20, -2.27, -1.98, -0.12, 28.58,1248.8998,  22.9256
 3055.30, -2.08, -2.18,  0.32, 29.32,1260.6067,  22.8731
 3055.40, -1.81, -1.86, -0.06, 28.65,1276.3298,  22.8170
 3055.50, -1.89, -1.90, -0.06, 28.67,1262.8285,  22.9000
 3055.60, -2.01, -2.04, -0.07, 28.57,1265.9047,  22.8951
 3055.70, -1.99, -1.96, -0.07, 28.63,1312.6469,  22.7083
 3055.80, -2.15, -2.04, -0.05, 28.61,1233.3475,  23.0160
 3055.90, -2.26, -2.05, -0.01, 28.90,1216.7699,  23.0855
 3056.00, -2.21, -1.92, -0.01, 29.14,1216.1718,  23.0904
 3056.10, -2.20, -2.11, -0.10, 29.53,1214.2064,  23.1014
 3056.20, -1.91, -2.08,  0.09, 29.25,1214.6337,  23.1014
 3056.30, -2.09, -1.95, -0.07, 29.46,1215.8300,  23.0819
 3056.40, -1.84, -1.91,  0.04, 29.50,1219.5898,  23.0672
 3056.50, -1.94, -1.86, -0.24, 29.77,1227.6223,  23.0208
 3056.60, -1.88, -1.90,  0.02, 29.56,1225.5714,  23.0233
 3056.70, -1.62, -1.96,  0.03, 30.60,1238.3038,  22.9561
 3056.80, -2.11, -1.80, -0.15, 30.45,1237.5347,  22.9622
 3056.90, -2.00, -1.65, -0.25, 30.28,1233.6039,  22.9867
 3057.00, -2.18, -1.29, -0.30, 30.37,1253.7705,  22.8573
 3057.10, -1.99, -1.53,  0.02, 30.31,1264.1957,  22.7926
 3057.20, -2.40, -0.99,  0.00, 30.59,1265.1356,  22.8035
 3057.30, -2.41, -1.86, -0.50, 30.20,1267.0156,  22.7852
 3057.40, -2.23, -1.86, -0.30, 30.03,1261.9739,  22.8084
 3057.50, -2.34, -1.91, -0.23, 29.49,1258.2996,  22.8194
 3057.60, -2.17, -1.85, -0.20, 29.64,1250.9507,  22.8451
 3057.70, -2.30, -1.69, -0.18, 30.03,1237.7910,  22.9122
 3057.80, -1.96, -1.70, -0.19, 30.73,1232.4930,  22.9610
 3057.90, -1.99, -1.72, -0.05, 30.64,1226.6824,  22.9989
 3058.00, -2.24, -1.80,  0.02, 30.45,1248.2162,  22.8853
 3058.10, -2.38, -1.72, -0.01, 30.35,1274.7917,  22.7584
 3058.20, -2.31, -1.84, -0.10, 29.96,1287.0968,  22.7254
 3058.30, -2.39, -1.73, -0.09, 30.00,1287.4386,  22.7474
 3058.40, -2.07, -1.85,  0.05, 30.39,1262.2303,  22.8109
 3058.50, -1.88, -1.76,  0.33, 30.28,1240.5255,  22.9098
 3058.60, -1.85, -1.78,  0.05, 29.82,1233.0057,  22.9525
 3058.70, -2.00, -1.56,  0.21, 29.92,1289.5748,  22.7401
 3058.80, -2.27, -1.40,  0.22, 30.27,1305.3834,  22.6705
 3058.90, -2.51, -1.74,  0.18, 30.44,1231.4677,  22.9342
 3059.00, -2.14, -1.63,  0.39, 30.73,1229.1604,  22.9549
 3059.10, -2.56, -1.50,  0.42, 30.85,1245.6526,  22.8695
 3059.20, -2.21, -1.57, -0.32, 30.81,1261.9739,  22.7999
 3059.30, -1.89, -1.52, -0.44, 30.52,1273.7662,  22.7450
 3059.40, -2.25, -1.49, -0.19, 30.57,1284.2769,  22.6973
 3059.50, -2.38, -1.70, -0.16, 30.70,1272.3990,  22.7620
 3059.60, -2.11, -1.55, -0.18, 30.80,1266.3320,  22.7852
 3059.70, -2.33, -1.72,  0.04, 30.91,1270.0063,  22.7865
 3059.80, -2.43, -1.55,  0.13, 30.83,1295.2147,  22.7120
 3059.90, -2.20, -1.73,  0.19, 30.46,1327.8573,  22.6046
 3060.00, -2.69, -1.33,  0.39, 30.94,1356.1418,  22.4996
 3060.10, -2.39, -1.55,  0.20, 30.71,1348.8784,  22.5118
 3060.20, -2.62, -1.10, -0.03, 30.64,1315.7231,  22.6449
 3060.30, -2.25, -1.10, -0.36, 30.07,1324.9519,  22.6119
 3060.40, -2.21, -0.83, -0.15, 30.42,1322.2175,  22.6119
 3060.50, -2.08, -1.51, -0.03, 30.42,1336.0607,  22.5594
 3060.60, -2.35, -1.42,  0.14, 30.49,1327.5155,  22.5936
 3060.70, -2.35, -1.00,  0.07, 30.50,1300.7690,  22.7010
 3060.80, -2.52, -1.16,  0.47, 30.96,1301.7944,  22.6925
 3060.90, -2.30, -1.39,  0.12, 30.62,1323.1575,  22.6119
 3061.00, -2.08, -1.72,  0.19, 30.64,1342.5551,  22.5594
 3061.10, -1.87, -2.28,  0.10, 30.92,1351.4420,  22.5179
 3061.20, -2.07, -1.95, -0.16, 30.70,1413.9072,  22.2982
 3061.30, -2.22, -2.01, -0.06, 30.66,1373.8303,  22.4337
 3061.40, -2.18, -2.03,  0.08, 31.03,1323.6702,  22.5887
 3061.50, -2.00, -2.05, -0.05, 30.92,1292.8220,  22.6619
 3061.60, -1.93, -2.32, -0.07, 30.96,1306.7507,  22.6058
 3061.70, -2.02, -2.27, -0.11, 30.95,1305.4689,  22.6119
 3061.80, -2.42, -2.26,  0.14, 30.94,1323.0720,  22.5679
 3061.90, -1.92, -2.25,  0.04, 30.91,1344.2640,  22.5057
 3062.00, -1.88, -1.88,  0.25, 30.81,1357.2527,  22.4385
 3062.10, -1.77, -1.47,  0.18, 30.78,1381.5210,  22.3580
 3062.20, -1.20, -1.90,  0.32, 30.95,1400.4913,  22.2811
 3062.30, -1.45, -1.63,  0.27, 30.88,1388.6135,  22.3201
 3062.40, -1.54, -1.39,  0.52, 30.98,1390.4935,  22.3238
 3062.50, -1.56, -1.32,  0.44, 31.01,1387.8445,  22.3311
 3062.60, -1.77, -1.52,  0.42, 31.05,1328.5409,  22.5435
 3062.70, -1.45, -1.49,  0.25, 31.16,1280.8588,  22.7254
 3062.80, -1.49, -1.35,  0.22, 30.99,1312.9886,  22.6131
 3062.90, -1.59, -1.51,  0.15, 31.10,1305.8107,  22.6339
 3063.00, -1.60, -1.56,  0.22, 31.12,1322.8157,  22.5692
 3063.10, -1.26, -1.48,  0.25, 31.08,1352.2965,  22.4605
 3063.20, -1.23, -1.33,  0.31, 31.17,1365.1143,  22.4141
 3063.30, -1.33, -1.43,  0.23, 31.06,1346.5713,  22.4715
 3063.40, -1.64, -1.59,  0.09, 31.09,1381.4355,  22.3507
 3063.50, -1.56, -1.61,  0.29, 31.13,1416.4708,  22.2139
 3063.60, -1.64, -1.70, -0.02, 30.99,1408.5238,  22.2567
 3063.70, -1.84, -2.03,  0.15, 31.10,1391.7753,  22.3140
 3063.80, -1.70, -2.03, -0.08, 31.03,1365.1997,  22.4056
 3063.90, -1.52, -2.17, -0.13, 31.19,1390.6644,  22.3104
 3064.00, -1.81, -2.17, -0.05, 31.08,1393.6552,  22.2921
 3064.10, -1.60, -1.86,  0.14, 31.10,1406.0458,  22.2554
 3064.20, -1.10, -1.91,  0.64, 31.05,1423.9906,  22.1883
 3064.30, -1.21, -1.41,  0.49, 31.26,1430.5704,  22.1675
 3064.40, -1.36, -1.77,  0.01, 31.24,1377.2484,  22.3531
 3064.50, -1.51, -2.10,  0.14, 31.09,1351.0148,  22.4410
 3064.60, -1.55, -2.27,  0.06, 30.96,1374.4286,  22.3507
 3064.70, -1.58, -1.89,  0.43, 31.06,1414.7618,  22.2164
 3064.80, -1.89, -2.34,  0.10, 30.17,1434.9285,  22.1480
 3064.90, -1.81, -2.35, -0.19, 29.84,1348.3657,  22.4825
 3065.00, -1.58, -2.18, -0.22, 29.74,1343.6659,  22.5020
 3065.10, -1.62, -2.34, -0.31, 29.91,1335.2062,  22.5301
 3065.20, -1.66, -2.45, -0.51, 29.71,1351.4420,  22.4764
 3065.30, -1.43, -2.27, -0.65, 29.78,1311.2797,  22.6302
 3065.40, -1.57, -2.30, -0.50, 29.85,1230.2714,  22.9268
 3065.50, -1.60, -2.13, -0.76, 29.86,1230.9550,  22.9256
 3065.60, -1.03, -2.32, -0.32, 29.81,1230.6132,  22.9256
 3065.70, -1.00, -2.50, -0.55, 29.78,1229.9294,  22.9329
 3065.80, -0.67, -2.34, -0.46, 29.79,1233.1766,  22.9159
 3065.90, -0.90, -2.05, -0.17, 29.77,1232.2367,  22.9207
 3066.00, -1.07, -1.97,  0.17, 29.93,1232.3221,  22.9268
 3066.10, -0.91, -2.21, -0.13, 29.75,1232.4076,  22.9207
 3066.20, -0.78, -2.35, -0.18, 29.72,1230.1859,  22.9342
 3066.30, -1.06, -2.35, -0.19, 29.71,1244.9690,  22.8646
 3066.40, -1.00, -2.20, -0.16, 29.67,1236.1675,  22.9012
 3066.50, -0.76, -2.15, -0.45, 29.74,1234.0311,  22.9171
 3066.60, -0.65, -2.40, -0.30, 29.70,1233.7748,  22.9281
 3066.70, -0.90, -2.66,  0.05, 29.57,1233.0912,  22.9317
 3066.80, -0.24, -2.70, -0.29, 29.54,1232.6639,  22.9378
 3066.90, -0.05, -2.27, -0.26, 29.56,1229.5876,  22.9574
 3067.00, -0.01, -2.02, -0.27, 29.67,1234.0311,  22.9329
 3067.10, -0.39, -2.25, -0.60, 29.64,1239.5001,  22.9146
 3067.20, -0.86, -2.47, -0.36, 29.54,1239.6710,  22.9171
 3067.30, -0.51, -2.23,  0.07, 29.66,1230.8695,  22.9513
 3067.40, -0.65, -1.89, -1.30, 29.88,1227.9641,  22.9525
 3067.50, -0.82, -1.74, -0.61, 29.75,1229.8440,  22.9500
 3067.60, -0.90, -1.48, -0.25, 29.74,1230.1005,  22.9427
 3067.70, -0.59, -2.10,  0.07, 29.66,1235.7402,  22.9171
 3067.80, -0.59, -1.77, -0.16, 29.70,1234.8857,  22.9159
 3067.90, -0.29, -1.85, -0.15, 29.68,1234.2021,  22.9183
 3068.00, -0.15, -1.71,  0.04, 29.79,1238.7311,  22.9122
 3068.10, -0.68, -1.54, -0.17, 29.74,1240.6110,  22.9085
 3068.20, -0.43, -1.47,  0.18, 29.70,1249.2416,  22.8768
 3068.30, -0.61, -1.70, -0.17, 30.14,1255.2233,  22.8548
 3068.40, -0.55, -1.54,  0.43, 29.99,1246.3363,  22.8780
 3068.50, -0.25, -1.28,  1.08, 29.92,1239.5001,  22.9012
 3068.60, -0.83, -1.42,  0.64, 30.14,1244.6272,  22.8744
 3068.70, -0.69, -1.47,  0.60, 30.02,1247.3617,  22.8670
 3068.80, -0.67, -1.28,  0.74, 29.99,1257.1031,  22.8451
 3068.90, -1.13, -1.77,  0.71, 29.98,1258.2141,  22.8390
 3069.00, -1.46, -1.47,  0.60, 29.95,1259.9231,  22.8316
 3069.10, -1.07, -1.43,  0.72, 30.07,1261.3757,  22.8292
 3069.20, -0.51, -1.55,  0.83, 30.16,1267.5283,  22.8060
 3069.30, -0.66, -1.45,  0.73, 30.23,1280.4315,  22.7584
 3069.40, -0.75, -2.07,  0.60, 30.48,1279.8334,  22.7572
 3069.50, -0.55, -2.35,  0.13, 30.34,1262.4867,  22.8280
 3069.60, -0.46, -1.84,  0.36, 30.32,1317.1758,  22.6241
 3069.70, -0.79, -1.78,  0.22, 30.28,1341.5295,  22.5374
 3069.80, -1.62, -2.23, -0.09, 30.31,1353.2365,  22.5106
 3069.90, -2.12, -2.78, -0.77, 30.34,1321.9611,  22.6021
 3070.00, -2.08, -2.63, -0.47, 30.41,1263.0848,  22.7913
 3070.10, -1.83, -2.42, -0.34, 30.52,1256.4196,  22.8133
 3070.20, -1.45, -2.72, -0.30, 30.50,1261.9739,  22.7950
 3070.30, -1.87, -2.86, -0.08, 30.71,1276.2444,  22.7413
 3070.40, -2.93, -3.21, -0.62, 30.73,1276.8425,  22.7388
 3070.50, -1.19, -3.59, -0.63, 30.66,1292.5657,  22.6973
 3070.60, -0.67, -3.54, -0.54, 30.63,1315.1250,  22.6180
 3070.70, -1.43, -2.74,  0.06, 30.74,1303.6744,  22.6607
 3070.80, -1.07, -2.61, -0.10, 30.73,1323.4993,  22.5826
 3070.90, -0.78, -2.63,  0.25, 30.71,1322.8157,  22.5850
 3071.00, -0.65, -2.64,  0.41, 30.59,1316.6631,  22.6046
 3071.10, -0.34, -2.85,  0.54, 30.77,1316.0649,  22.6095
 3071.20, -0.38, -3.18,  0.39, 30.71,1317.2612,  22.6046
 3071.30, -0.90, -3.46,  0.48, 30.76,1318.6285,  22.5960
 3071.40, -1.44, -2.76,  0.43, 30.87,1323.1575,  22.5911
 3071.50, -1.27, -2.47,  0.31, 30.78,1331.5317,  22.5509
 3071.60, -1.55, -2.20,  0.96, 30.90,1335.2062,  22.5374
 3071.70, -1.31, -2.57,  0.18, 30.90,1332.9844,  22.5484
 3071.80, -0.84, -2.32,  0.85, 30.80,1330.5918,  22.5557
 3071.90, -0.24, -2.74,  0.60, 30.70,1333.0698,  22.5533
 3072.00, -0.12, -3.11,  1.14, 30.04,1349.2202,  22.4959
 3072.10, -0.72, -3.44,  0.58, 30.57,1357.3381,  22.4617
 3072.20, -0.53, -2.97,  1.03, 30.50,1333.8389,  22.5594
 3072.30, -1.21, -2.93,  0.88, 30.30,1317.2612,  22.6278
 3072.40, -1.73, -3.31,  0.57, 30.11,1346.7422,  22.5118
 3072.50, -1.32, -3.87,  0.40, 29.82,1285.9004,  22.7559
 3072.60, -1.16, -3.57,  0.65, 30.18,1251.0361,  22.8841
 3072.70, -1.58, -3.20,  0.50, 30.38,1233.5184,  22.9391
 3072.80, -1.48, -3.15,  0.76, 30.49,1259.4958,  22.8377
 3072.90, -1.39, -3.89,  0.81, 30.38,1275.9026,  22.7730
 3073.00, -1.58, -3.89,  0.70, 30.27,1321.4484,  22.6082
 3073.10, -1.34, -3.27,  0.57, 30.14,1301.8799,  22.6705
 3073.20, -1.48, -3.24,  0.52, 30.34,1354.9456,  22.4862
 3073.30, -1.49, -3.11,  0.67, 30.62,1385.7936,  22.3787
 3073.40, -1.59, -3.05, -0.22, 30.78,1390.1517,  22.3580
 3073.50, -1.81, -2.69,  0.72, 30.95,1277.6970,  22.7620
 3073.60, -1.48, -2.91,  1.04, 30.87,1281.0297,  22.7413
 3073.70, -1.29, -3.30,  0.61, 30.74,1284.9604,  22.7157
 3073.80, -1.57, -2.90,  1.23, 30.52,1312.7323,  22.6217
 3073.90, -1.36, -3.21,  0.98, 30.39,1331.2754,  22.5509
 3074.00, -1.72, -3.27,  0.81, 30.31,1330.0791,  22.5606
 3074.10, -2.05, -3.13,  0.99, 30.74,1286.4987,  22.7266
 3074.20, -1.53, -2.88,  0.66, 30.46,1258.2141,  22.8133
 3074.30, -1.80, -2.92,  0.24, 30.52,1263.5975,  22.7962
 3074.40, -1.34, -2.57,  0.54, 30.46,1290.6858,  22.6864
 3074.50, -1.70, -2.56,  0.19, 30.38,1320.0812,  22.5936
 3074.60, -1.58, -2.58,  0.32, 30.46,1315.2104,  22.6095
 3074.70, -1.55, -2.39,  0.28, 30.44,1370.4124,  22.4422
 3074.80, -1.27, -2.48,  0.40, 30.55,1287.9513,  22.7205
 3074.90, -1.28, -2.80,  0.30, 30.69,1272.9117,  22.7633
 3075.00, -0.88, -2.73,  0.26, 30.69,1278.0389,  22.7327
 3075.10, -0.70, -2.61,  0.57, 30.63,1284.7896,  22.7108
 3075.20, -1.04, -2.69,  0.40, 30.74,1281.5424,  22.7181
 3075.30, -1.23, -2.53,  0.45, 30.45,1284.7041,  22.7144
 3075.40, -1.17, -2.67,  0.20, 30.50,1273.5953,  22.7596
 3075.50, -1.53, -2.81, -0.16, 30.50,1274.9626,  22.7572
 3075.60, -2.17, -2.89,  0.04, 30.30,1280.0897,  22.7364
 3075.70, -1.54, -2.73,  0.54, 30.59,1276.8425,  22.7498
 3075.80, -2.14, -3.34,  0.13, 31.52,1271.6300,  22.7718
 3075.90, -2.44, -2.56,  0.17, 31.55,1294.0183,  22.6876
 3076.00, -1.76, -2.98,  0.01, 30.95,1280.7733,  22.7425
 3076.10, -1.79, -3.12,  0.38, 30.85,1303.0763,  22.6497
 3076.20, -1.18, -3.07,  0.20, 30.73,1369.5577,  22.3885
 3076.30, -1.50, -2.44, -0.20, 31.38,1318.5431,  22.5972
 3076.40, -1.89, -2.24,  0.20, 31.47,1286.9259,  22.7144
 3076.50, -1.65, -2.57,  0.33, 31.58,1293.9329,  22.7022
 3076.60, -1.60, -2.78,  0.40, 30.99,1278.9789,  22.7352
 3076.70, -1.78, -2.10,  0.21, 31.73,1292.6511,  22.6961
 3076.80, -2.20, -1.67, -0.52, 31.70,1363.4053,  22.4031
 3076.90, -2.62, -1.67, -0.01, 31.65,1349.3057,  22.4678
 3077.00, -2.71, -1.83,  0.32, 31.45,1299.9146,  22.6717
 3077.10, -2.87, -1.41,  0.23, 31.62,1358.1927,  22.4483
 3077.20, -2.70, -1.38,  0.30, 31.23,1501.5808,  21.9210
 3077.30, -3.42, -1.37,  0.09, 31.38,1477.4834,  22.0333
 3077.40, -2.68, -1.85, -0.18, 31.38,1465.0074,  22.0516
 3077.50, -2.49, -1.01, -0.05, 31.23,1425.2723,  22.1639
 3077.60, -2.41, -0.95,  0.22, 31.55,1397.9277,  22.2554
 3077.70, -2.24, -0.97,  0.36, 31.45,1372.0359,  22.3458
 3077.80, -2.15, -1.15,  0.22, 31.15,1299.2310,  22.5997
 3077.90, -1.71, -1.56, -0.02, 31.37,1327.0028,  22.4996
 3078.00, -1.61, -1.41, -0.07, 30.90,1362.6362,  22.3812
 3078.10, -2.48, -1.95, -0.29, 30.95,1332.5571,  22.4862
 3078.20, -1.59, -2.67, -0.63, 30.60,1312.1342,  22.5484
 3078.30, -1.76, -2.35,  0.17, 31.16,1291.2839,  22.6400
 3078.40, -1.75, -2.23,  0.15, 31.45,1278.6371,  22.7108
 3078.50, -2.00, -2.36,  0.16, 31.62,1274.2791,  22.7327
 3078.60, -2.11, -2.26,  0.25, 31.61,1288.9767,  22.6644
 3078.70, -1.73, -2.18,  0.28, 31.47,1319.9957,  22.5435
 3078.80, -2.04, -1.95,  0.18, 30.91,1325.3792,  22.5191
 3078.90, -1.98, -1.95, -0.32, 31.10,1405.0203,  22.2444
 3079.00, -1.88, -1.79, -0.28, 30.46,1413.5654,  22.2176
 3079.10, -1.36, -1.32,  0.36, 31.05,1356.7400,  22.4337
 3079.20, -1.37, -1.36,  0.66, 30.87,1336.0607,  22.5093
 3079.30, -1.62, -1.58,  0.50, 31.15,1334.2662,  22.5142
 3079.40, -1.59, -1.47,  0.53, 30.57,1340.8459,  22.4898
 3079.50, -2.11, -1.09,  0.40, 31.15,1320.8502,  22.5716
 3079.60, -2.18, -1.12,  0.68, 31.51,1299.2310,  22.6436
 3079.70, -1.95, -0.63,  0.79, 31.54,1298.6328,  22.6375
 3079.80, -2.00, -0.54,  0.79, 30.59,1297.2655,  22.6546
 3079.90, -2.47, -1.88,  0.84, 30.00,1313.2450,  22.6021
 3080.00, -2.01, -1.83,  0.60, 29.74,1401.4313,  22.2689
 3080.10, -2.55, -1.81,  0.70, 29.81,1414.1637,  22.2115
 3080.20, -2.65, -1.75,  0.60, 29.82,1409.9764,  22.2420
 3080.30, -2.80, -1.99,  0.46, 29.67,1340.0769,  22.5118
 3080.40, -2.67, -1.81,  0.37, 29.74,1237.5347,  22.9012
 3080.50, -2.43, -1.86,  0.37, 29.84,1232.5785,  22.9098
 3080.60, -2.29, -1.94,  0.44, 29.84,1224.8024,  22.9415
 3080.70, -2.22, -1.93,  0.71, 29.89,1226.2551,  22.9549
 3080.80, -2.26, -1.74,  0.57, 29.89,1225.4860,  22.9439
 3080.90, -2.11, -1.86,  0.84, 29.99,1282.5679,  22.7279
 3081.00, -2.42, -1.84,  0.44, 30.03,1280.0043,  22.7303
 3081.10, -2.81, -1.78,  0.79, 30.38,1242.9182,  22.8744
 3081.20, -2.70, -1.99,  0.57, 30.04,1240.5255,  22.8719
 3081.30, -2.50, -2.43,  0.12, 30.42,1242.1492,  22.8731
 3081.40, -2.51, -1.88,  0.58, 30.32,1284.3623,  22.7425
 3081.50, -1.78, -2.44,  0.59, 30.95,1277.6116,  22.7755
 3081.60, -1.82, -2.31,  0.47, 30.80,1273.3390,  22.7840
 3081.70, -1.37, -2.53,  0.70, 31.15,1305.8107,  22.6827
 3081.80, -1.31, -1.91,  0.43, 31.19,1329.7372,  22.5936
 3081.90, -1.15, -2.09,  0.30, 31.19,1345.8021,  22.5240
 3082.00, -0.99, -1.78,  0.62, 31.10,1409.1219,  22.2908
 3082.10, -0.90, -2.12,  0.62, 31.45,1419.7180,  22.2579
 3082.20, -0.91, -1.99,  0.80, 31.31,1413.8218,  22.2774
 3082.30, -0.76, -2.46,  0.82, 30.77,1431.6813,  22.2139
 3082.40, -0.72, -2.25,  0.66, 31.22,1438.8593,  22.1798
 3082.50, -0.51, -1.82,  1.09, 31.26,1456.9750,  22.1138
 3082.60, -0.67, -1.73,  0.80, 31.30,1435.8684,  22.1736
 3082.70, -0.69, -1.76,  1.21, 31.47,1416.5563,  22.2322
 3082.80, -1.05, -1.48,  1.06, 31.24,1417.5817,  22.2310
 3082.90, -1.17, -1.56,  0.72, 31.09,1424.0760,  22.2103
 3083.00, -0.94, -1.21,  0.91, 31.13,1335.3771,  22.5277
 3083.10, -1.06, -1.43,  0.63, 31.26,1334.9498,  22.5350
 3083.20, -0.67, -1.72,  0.89, 31.44,1347.9385,  22.4923
 3083.30, -1.37, -2.90,  0.30, 30.84,1423.8197,  22.2274
 3083.40, -2.00, -3.22,  0.12, 31.08,1420.1453,  22.2444
 3083.50, -1.77, -3.22, -0.47, 31.10,1314.0140,  22.6143
 3083.60, -1.11, -3.29, -0.48, 31.05,1304.9562,  22.6595
 3083.70, -1.34, -3.62, -0.17, 31.20,1292.5657,  22.6888
 3083.80, -1.85, -3.23,  0.02, 31.09,1289.9166,  22.6986
 3083.90, -1.58, -3.11, -0.42, 30.99,1339.2224,  22.5362
 3084.00, -1.64, -3.04,  0.20, 31.08,1349.7329,  22.5020
 3084.10, -1.49, -2.82,  0.56, 31.17,1325.5500,  22.5948
 3084.20, -2.38, -2.45,  0.26, 31.20,1325.0374,  22.5960
 3084.30, -1.92, -1.27,  0.90, 31.30,1342.2133,  22.5264
 3084.40, -1.86, -2.28,  0.19, 31.10,1355.5437,  22.4715
 3084.50, -2.00, -3.33, -0.40, 31.54,1369.3868,  22.4227
 3084.60, -2.40, -3.07, -0.01, 31.10,1444.3281,  22.1700
 3084.70, -2.06, -2.70,  0.34, 31.33,1389.7244,  22.3507
 3084.80, -2.14, -3.01,  0.09, 31.36,1284.7041,  22.6607
 3084.90, -1.92, -2.93,  0.07, 31.59,1311.0233,  22.5838
 3085.00, -2.04, -2.94, -0.05, 31.43,1359.0472,  22.4312
 3085.10, -1.47, -2.79, -0.02, 31.31,1321.0211,  22.5484
 3085.20, -1.66, -3.38,  0.34, 31.24,1293.1638,  22.6449
 3085.30, -1.67, -3.33,  0.28, 31.41,1291.5403,  22.6424
 3085.40, -0.96, -3.32, -0.04, 31.89,1303.6744,  22.6095
 3085.50, -1.15, -3.09,  0.30, 31.66,1297.9491,  22.6204
 3085.60, -0.79, -2.84, -0.02, 31.80,1291.1130,  22.6449
 3085.70, -0.66, -3.09, -0.03, 31.90,1316.0649,  22.5606
 3085.80, -0.59, -3.01, -0.33, 31.84,1302.9054,  22.5985
 3085.90, -0.78, -3.64,  0.24, 31.22,1362.2944,  22.4227
 3086.00, -0.31, -3.16, -0.09, 31.96,1382.1193,  22.3592
 3086.10, -0.49, -3.38,  0.05, 31.68,1382.8029,  22.3592
 3086.20, -0.23, -3.23, -0.07, 31.38,1390.4935,  22.3214
 3086.30, -0.67, -3.41, -0.10, 31.27,1396.9878,  22.2945
 3086.40, -0.33, -3.31, -0.18, 31.16,1411.1729,  22.2457
 3086.50, -0.87, -3.22, -0.12, 30.98,1374.4286,  22.3653
 3086.60, -0.85, -3.47, -0.39, 31.16,1296.1547,  22.6314
 3086.70, -0.87, -3.36, -0.25, 31.33,1296.8383,  22.6290
 3086.80, -0.99, -3.21, -0.35, 31.24,1257.7867,  22.7572
 3086.90, -0.98, -3.48, -0.18, 31.12,1247.6180,  22.8109
 3087.00, -0.94, -3.59, -0.16, 31.38,1238.9874,  22.8390
 3087.10, -0.68, -3.40, -0.36, 31.66,1257.6158,  22.7596
 3087.20, -0.82, -3.81,  0.16, 31.75,1269.7500,  22.7315
 3087.30, -0.93, -3.25,  0.67, 31.48,1266.9302,  22.7266
 3087.40, -1.64, -3.47, -0.09, 31.69,1285.9858,  22.6619
 3087.50, -1.16, -3.61, -0.23, 31.69,1270.5192,  22.7291
 3087.60, -0.91, -3.11, -0.37, 31.63,1257.3595,  22.7730
 3087.70, -0.85, -3.10,  0.09, 31.79,1298.1201,  22.6131
 3087.80, -0.83, -3.11, -0.03, 31.80,1294.7875,  22.6204
 3087.90, -1.04, -3.28,  0.13, 31.62,1330.3354,  22.5350
 3088.00, -0.57, -2.97,  0.98, 31.33,1307.6052,  22.5972
 3088.10, -0.06, -2.61,  0.78, 31.09,1311.7069,  22.5716
 3088.20, -0.97, -2.45,  0.88, 31.61,1331.6172,  22.5216
 3088.30, -0.43, -2.88,  0.21, 31.29,1332.8989,  22.5252
 3088.40, -0.84, -2.67,  0.57, 31.77,1316.4922,  22.6180
 3088.50, -0.96, -2.28,  0.50, 31.65,1346.3149,  22.5118
 3088.60, -0.66, -2.49,  0.31, 31.55,1348.1094,  22.4825
 3088.70, -0.74, -2.55,  0.08, 31.65,1330.6772,  22.5399
